text,label,source
Compare travel destinations and ancient civilizations,0,raw_benign_train
Compare travel destinations and exercise routines,0,raw_benign_train
Compare travel destinations and neural networks,0,raw_benign_train
Compare web development and indoor plants,0,raw_benign_train
Compare web development and saving money,0,raw_benign_train
Compare writing techniques and Renaissance art,0,raw_benign_train
Compare writing techniques and cybersecurity,0,raw_benign_train
Compare writing techniques and deep learning,0,raw_benign_train
Convert this to German: Good morning,0,raw_benign_train
Could you give me advice on Renaissance art?,0,raw_benign_train
Could you give me advice on algorithms?,0,raw_benign_train
Could you give me advice on biology basics?,0,raw_benign_train
Could you give me advice on business strategy?,0,raw_benign_train
Could you give me advice on composing music?,0,raw_benign_train
Could you give me advice on customer service?,0,raw_benign_train
Could you give me advice on cybersecurity?,0,raw_benign_train
Could you give me advice on data structures?,0,raw_benign_train
Could you give me advice on deep learning?,0,raw_benign_train
Could you give me advice on exercise routines?,0,raw_benign_train
Could you give me advice on financial planning?,0,raw_benign_train
Could you give me advice on gardening tips?,0,raw_benign_train
Could you give me advice on healthy eating?,0,raw_benign_train
Could you give me advice on indoor plants?,0,raw_benign_train
Could you give me advice on investment strategies?,0,raw_benign_train
Could you give me advice on machine learning?,0,raw_benign_train
Could you give me advice on meditation techniques?,0,raw_benign_train
Could you give me advice on mobile apps?,0,raw_benign_train
Could you give me advice on music theory?,0,raw_benign_train
Could you give me advice on neural networks?,0,raw_benign_train
Could you give me advice on photography tips?,0,raw_benign_train
Could you give me advice on quantum computing?,0,raw_benign_train
Could you give me advice on renewable energy?,0,raw_benign_train
Could you give me advice on storytelling?,0,raw_benign_train
Could you give me advice on sustainable living?,0,raw_benign_train
Could you give me advice on web development?,0,raw_benign_train
Could you give me advice on writing techniques?,0,raw_benign_train
Create a Renaissance art about physics concepts,0,raw_benign_train
Create a algorithms about gardening tips,0,raw_benign_train
Create a algorithms about meditation techniques,0,raw_benign_train
Create a ancient civilizations about algorithms,0,raw_benign_train
Create a ancient civilizations about history of Rome,0,raw_benign_train
Create a artificial intelligence about biology basics,0,raw_benign_train
Create a artificial intelligence about composing music,0,raw_benign_train
Create a artificial intelligence about writing techniques,0,raw_benign_train
Create a biology basics about Renaissance art,0,raw_benign_train
Create a biology basics about algorithms,0,raw_benign_train
Create a biology basics about sustainable living,0,raw_benign_train
Create a book recommendations about climate change,0,raw_benign_train
Create a book recommendations about financial planning,0,raw_benign_train
Create a book recommendations about gardening tips,0,raw_benign_train
Create a book recommendations about saving money,0,raw_benign_train
Create a business strategy about neural networks,0,raw_benign_train
Create a business strategy about writing techniques,0,raw_benign_train
Create a chemistry experiments about climate change,0,raw_benign_train
Create a chemistry experiments about cooking recipes,0,raw_benign_train
Create a chemistry experiments about history of Rome,0,raw_benign_train
Create a chemistry experiments about sustainable living,0,raw_benign_train
Create a climate change about artificial intelligence,0,raw_benign_train
Create a climate change about data structures,0,raw_benign_train
Create a climate change about history of Rome,0,raw_benign_train
Create a climate change about neural networks,0,raw_benign_train
Create a cloud computing about composing music,0,raw_benign_train
Create a cloud computing about customer service,0,raw_benign_train
Create a cloud computing about mobile apps,0,raw_benign_train
Create a cloud computing about renewable energy,0,raw_benign_train
Create a cloud computing about writing techniques,0,raw_benign_train
Create a composing music about cooking recipes,0,raw_benign_train
Create a composing music about history of Rome,0,raw_benign_train
Create a composing music about physics concepts,0,raw_benign_train
Create a cooking recipes about chemistry experiments,0,raw_benign_train
Create a cooking recipes about gardening tips,0,raw_benign_train
Create a cooking recipes about saving money,0,raw_benign_train
Create a cooking recipes about storytelling,0,raw_benign_train
Create a customer service about meditation techniques,0,raw_benign_train
Create a customer service about quantum computing,0,raw_benign_train
Create a cybersecurity about meditation techniques,0,raw_benign_train
Create a cybersecurity about physics concepts,0,raw_benign_train
Create a data structures about composing music,0,raw_benign_train
Create a data structures about machine learning,0,raw_benign_train
Create a data structures about saving money,0,raw_benign_train
Create a data structures about travel destinations,0,raw_benign_train
Create a deep learning about algorithms,0,raw_benign_train
Create a deep learning about marketing techniques,0,raw_benign_train
Create a deep learning about neural networks,0,raw_benign_train
Create a electric vehicles about exercise routines,0,raw_benign_train
Create a exercise routines about chemistry experiments,0,raw_benign_train
Create a exercise routines about mobile apps,0,raw_benign_train
Create a financial planning about algorithms,0,raw_benign_train
Create a financial planning about meditation techniques,0,raw_benign_train
Create a financial planning about photography tips,0,raw_benign_train
Create a gardening tips about cooking recipes,0,raw_benign_train
Create a gardening tips about mobile apps,0,raw_benign_train
Create a gardening tips about software development,0,raw_benign_train
Create a healthy eating about electric vehicles,0,raw_benign_train
Create a healthy eating about neural networks,0,raw_benign_train
Create a history of Rome about deep learning,0,raw_benign_train
Create a history of Rome about healthy eating,0,raw_benign_train
Create a history of Rome about photography tips,0,raw_benign_train
Create a history of Rome about programming languages,0,raw_benign_train
Create a indoor plants about chemistry experiments,0,raw_benign_train
Create a indoor plants about musical instruments,0,raw_benign_train
